"ID","SITE_ID","STAFF_ID","TASK_DATE","IN_TIME","OUT_TIME","COUNT","OT_TYPE","INVOICE_PRICE","TASK_DESCRIPTION","TARGET","PAY_UNIT_PRICE","CREATED_AT","UPDATED_AT"
1996,6,108,"2026-04-27","","",654,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-29 09:01:01","2026-04-29 09:01:01"
1997,6,108,"2026-04-27","","",60,"target_based",0,"File",0,0,"2026-04-29 09:01:10","2026-04-29 09:01:10"
1998,6,109,"2026-04-27","","",716,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-29 09:01:31","2026-04-29 09:01:31"
1999,6,109,"2026-04-27","","",65,"target_based",0,"File",0,0,"2026-04-29 09:01:44","2026-04-29 09:01:44"
2000,6,107,"2026-04-27","","",677,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-29 09:02:01","2026-04-29 09:02:01"
2001,6,107,"2026-04-27","","",65,"target_based",0,"File",0,0,"2026-04-29 09:02:13","2026-04-29 09:02:13"
2002,6,76,"2026-04-28","","",746,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-29 09:02:33","2026-04-29 09:02:33"
2003,6,76,"2026-04-28","","",71,"target_based",0,"File",0,0,"2026-04-29 09:02:46","2026-04-29 09:02:46"
2007,6,109,"2026-04-28","","",50,"target_based",0,"File",0,0,"2026-04-29 09:03:57","2026-04-29 09:03:57"
2004,6,108,"2026-04-28","","",543,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-29 09:03:07","2026-04-29 09:03:07"
2005,6,108,"2026-04-28","","",50,"target_based",0,"File",0,0,"2026-04-29 09:03:24","2026-04-29 09:03:24"
2006,6,109,"2026-04-28","","",544,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-29 09:03:45","2026-04-29 09:03:45"
2008,83,221,"2026-04-27","","",1323,"target_based",3.75,"Scanning",0,0,"2026-04-29 09:06:20","2026-04-29 09:06:20"
2009,83,221,"2026-04-27","","",14,"target_based",0,"File",0,0,"2026-04-29 09:06:34","2026-04-29 09:06:34"
2010,83,221,"2026-04-28","","",1348,"target_based",3.75,"Scanning",0,0,"2026-04-29 09:06:50","2026-04-29 09:06:50"
2011,83,221,"2026-04-28","","",16,"target_based",0,"File",0,0,"2026-04-29 09:07:04","2026-04-29 09:07:04"
2015,25,127,"2026-04-23","","",452,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-29 09:10:06","2026-04-29 09:10:06"
2013,15,43,"2026-04-27","","",604,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-29 09:08:28","2026-04-29 09:08:28"
2014,25,127,"2026-04-22","","",556,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-29 09:09:48","2026-04-29 09:09:48"
2016,25,127,"2026-04-24","","",362,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-29 09:10:22","2026-04-29 09:10:22"
2017,7,18,"2026-04-10","06:15","17:30",1033,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 09:13:37","2026-04-29 09:13:37"
2018,7,19,"2026-04-10","08:00","18:10",1183,"time_based",2.5,"AROGYA A4 Images single side				",0,0,"2026-04-29 09:14:24","2026-04-29 09:14:24"
2019,7,20,"2026-04-10","07:30","17:30",747,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:15:37","2026-04-29 09:15:37"
2020,7,21,"2026-04-10","07:30","17:30",792,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:16:31","2026-04-29 09:16:31"
2024,7,18,"2026-04-11","08:00","17:00",1107,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 09:19:28","2026-04-29 09:19:28"
2022,23,72,"2026-04-28","","",724,"target_based",3.25,"Converting Physical Documents to DIGITAL Images - Article A4 image				",0,0,"2026-04-29 09:17:19","2026-04-29 09:17:19"
2023,7,125,"2026-04-10","08:00","18:00",1000,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 09:18:06","2026-04-29 09:18:06"
2025,7,19,"2026-04-11","08:00","13:30",1100,"time_based",2.5,"AROGYA A4 Images single side				",0,0,"2026-04-29 09:20:20","2026-04-29 09:20:48"
2026,7,20,"2026-04-11","08:00","13:30",675,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:21:29","2026-04-29 09:21:29"
2027,7,21,"2026-04-11","08:00","13:30",807,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:22:15","2026-04-29 09:22:15"
2028,7,18,"2026-04-17","06:15","17:30",1008,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 09:25:04","2026-04-29 09:25:04"
2029,7,20,"2026-04-17","07:30","17:30",622,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:25:42","2026-04-29 09:25:42"
2030,82,140,"2026-04-28","08:05","22:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-29 09:25:58","2026-04-29 09:25:58"
2031,7,21,"2026-04-17","07:30","17:30",842,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:26:15","2026-04-29 09:26:15"
2032,82,181,"2026-04-28","08:20","19:45",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-29 09:26:31","2026-04-29 09:26:31"
2033,82,135,"2026-04-28","08:32","21:40",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-29 09:26:53","2026-04-29 09:26:53"
2034,7,125,"2026-04-17","08:00","18:00",1052,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 09:27:10","2026-04-29 09:27:10"
2035,7,18,"2026-04-16","06:15","17:30",1763,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 09:28:13","2026-04-29 09:28:13"
2036,7,20,"2026-04-16","07:30","17:30",751,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:28:51","2026-04-29 09:28:51"
2037,7,21,"2026-04-16","07:30","17:30",557,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 09:29:39","2026-04-29 09:29:39"
2038,7,125,"2026-04-16","08:00","18:00",0,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 09:30:26","2026-04-29 09:30:26"
2039,27,84,"2026-04-23","","",961,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-29 09:41:12","2026-04-29 09:41:12"
2040,27,85,"2026-04-24","","",232,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-29 09:42:41","2026-04-29 09:42:41"
2041,27,84,"2026-04-24","","",511,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-29 09:43:08","2026-04-29 09:43:08"
2049,14,40,"2026-04-28","","",300,"target_based",10,"MIRO Updating ",0,0,"2026-04-29 09:52:16","2026-04-29 09:52:16"
2043,27,84,"2026-04-27","","",419,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-29 09:46:10","2026-04-29 09:46:10"
2044,27,83,"2026-04-28","","",103,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-29 09:46:46","2026-04-29 09:46:46"
2045,27,85,"2026-04-28","","",340,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-29 09:47:12","2026-04-29 09:47:12"
2046,25,127,"2026-04-27","","",501,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-29 09:47:46","2026-04-29 09:47:46"
2047,25,127,"2026-04-28","","",450,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-29 09:48:02","2026-04-29 09:48:02"
2048,27,84,"2026-04-25","","",260,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-29 09:52:09","2026-04-29 09:52:09"
2050,14,41,"2026-04-28","","",220,"target_based",10,"MIRO Updating ",0,0,"2026-04-29 09:52:27","2026-04-29 09:52:27"
2051,14,42,"2026-04-28","","",811,"target_based",5.5,"Scaning						",0,0,"2026-04-29 09:53:05","2026-04-29 09:53:05"
2052,14,161,"2026-04-28","","",652,"target_based",0,"Preparation",0,0,"2026-04-29 09:53:15","2026-04-29 09:53:15"
2053,14,163,"2026-04-28","","",196,"target_based",10,"MIRO Updating ",0,0,"2026-04-29 09:53:28","2026-04-29 09:53:28"
2054,13,34,"2026-04-18","07:30","01:45",75,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-29 10:22:50","2026-04-29 10:22:50"
2055,13,34,"2026-04-18","07:30","01:45",143,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 10:23:26","2026-04-29 10:23:26"
2056,13,35,"2026-04-18","08:30","12:30",100,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 10:25:04","2026-04-29 10:25:04"
2057,13,34,"2026-04-20","07:30","05:00",25,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 10:29:00","2026-04-29 10:29:00"
2058,13,35,"2026-04-20","08:35","05:00",25,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 10:29:47","2026-04-29 10:29:47"
2059,13,34,"2026-04-21","07:15","05:00",34,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 10:49:24","2026-04-29 10:49:24"
2060,13,35,"2026-04-21","08:45","05:00",30,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 10:50:01","2026-04-29 10:50:01"
2061,13,34,"2026-04-22","07:10","05:30",20,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 11:23:38","2026-04-29 11:23:38"
2062,13,34,"2026-04-22","07:10","05:30",159,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-29 11:23:58","2026-04-29 11:23:58"
2063,13,35,"2026-04-22","08:35","06:00",20,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 11:24:43","2026-04-29 11:24:43"
2064,13,34,"2026-04-23","07:20","05:15",3,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 11:27:12","2026-04-29 11:27:12"
2065,13,34,"2026-04-23","07:20","05:15",31,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-29 11:27:35","2026-04-29 11:27:35"
2066,13,34,"2026-04-23","07:20","05:15",200,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:27:50","2026-04-29 11:27:50"
2067,13,35,"2026-04-23","08:45","06:00",203,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:28:24","2026-04-29 11:28:24"
2068,13,34,"2026-04-24","07:08","05:00",62,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-29 11:29:39","2026-04-29 11:29:39"
2069,13,34,"2026-04-24","07:08","05:00",133,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:29:55","2026-04-29 11:29:55"
2070,13,35,"2026-04-24","08:50","06:00",21,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 11:30:29","2026-04-29 11:30:29"
2071,13,35,"2026-04-24","08:50","06:00",133,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:30:40","2026-04-29 11:30:40"
2072,13,34,"2026-04-25","08:00","01:45",50,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-29 11:33:06","2026-04-29 11:33:06"
2073,13,34,"2026-04-25","08:00","01:45",62,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:33:16","2026-04-29 11:33:16"
2074,13,35,"2026-04-25","08:30","12:30",50,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:36:16","2026-04-29 11:36:16"
2075,13,34,"2026-04-27","07:16","05:30",119,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-29 11:40:39","2026-04-29 11:40:39"
2076,13,35,"2026-04-27","08:45","06:00",32,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 11:41:24","2026-04-29 11:41:24"
2077,13,34,"2026-04-28","07:45","05:00",7,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 11:44:03","2026-04-29 11:44:03"
2078,13,34,"2026-04-28","07:45","05:00",20,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-29 11:44:21","2026-04-29 11:44:21"
2079,13,34,"2026-04-28","07:45","05:00",179,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:44:30","2026-04-29 11:44:30"
2080,13,35,"2026-04-28","08:50","06:00",12,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-29 11:45:14","2026-04-29 11:45:14"
2081,13,35,"2026-04-28","08:50","06:00",179,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-29 11:45:29","2026-04-29 11:45:29"
2082,9,24,"2026-04-02","09:10","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 12:48:36","2026-04-29 12:48:36"
2091,9,25,"2026-04-02","08:04","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 14:41:48","2026-04-29 14:41:48"
2092,9,31,"2026-04-02","08:20","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 14:42:18","2026-04-29 14:42:18"
2093,9,32,"2026-04-02","08:20","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 14:44:29","2026-04-29 14:44:29"
2094,9,33,"2026-04-02","08:37","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 14:44:52","2026-04-29 14:44:52"
2095,82,141,"2026-04-28","08:32","19:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-29 14:57:28","2026-04-29 14:57:28"
2096,28,87,"2026-04-06","","",250,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:37:03","2026-04-29 15:37:03"
2097,28,87,"2026-04-07","","",225,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:37:26","2026-04-29 15:37:26"
2098,28,87,"2026-04-07","","",62,"target_based",3.6,"DOCUMENT SCANNING A3             				",0,0,"2026-04-29 15:37:35","2026-04-29 15:37:35"
2099,28,87,"2026-04-08","","",115,"target_based",3.6,"DOCUMENT SCANNING A3             				",0,0,"2026-04-29 15:37:54","2026-04-29 15:37:54"
2100,28,87,"2026-04-09","","",260,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:38:27","2026-04-29 15:38:27"
2101,28,87,"2026-04-10","","",325,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:40:42","2026-04-29 15:40:42"
2102,28,87,"2026-04-10","","",50,"target_based",3.6,"DOCUMENT SCANNING A3             				",0,0,"2026-04-29 15:40:54","2026-04-29 15:40:54"
2103,28,87,"2026-04-15","","",195,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:41:46","2026-04-29 15:41:46"
2104,28,87,"2026-04-16","","",55,"target_based",3.6,"DOCUMENT SCANNING A3             				",0,0,"2026-04-29 15:42:19","2026-04-29 15:42:19"
2105,28,87,"2026-04-17","","",142,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:42:44","2026-04-29 15:42:44"
2106,28,87,"2026-04-20","","",45,"target_based",3.6,"DOCUMENT SCANNING A3             				",0,0,"2026-04-29 15:43:42","2026-04-29 15:43:42"
2107,28,87,"2026-04-21","","",110,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:43:58","2026-04-29 15:43:58"
2108,28,87,"2026-04-22","","",45,"target_based",3.6,"DOCUMENT SCANNING A3             				",0,0,"2026-04-29 15:44:27","2026-04-29 15:44:27"
2109,28,87,"2026-04-23","","",120,"target_based",2.9,"DOCUMENT SCANNING A4          				",0,0,"2026-04-29 15:44:52","2026-04-29 15:44:52"
2110,28,87,"2026-04-24","","",25,"target_based",3.6,"DOCUMENT SCANNING A3             				",0,0,"2026-04-29 15:45:14","2026-04-29 15:45:14"
2111,9,241,"2026-04-02","08:10","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:47:10","2026-04-29 15:47:10"
2112,9,242,"2026-04-02","08:10","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:47:26","2026-04-29 15:47:26"
2113,9,243,"2026-04-02","08:10","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:47:47","2026-04-29 15:47:47"
2114,9,24,"2026-04-06","09:15","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:48:44","2026-04-29 15:48:44"
2115,9,25,"2026-04-06","08:40","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:49:01","2026-04-29 15:49:01"
2116,9,31,"2026-04-06","08:15","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:49:19","2026-04-29 15:49:19"
2117,9,32,"2026-04-06","08:15","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:49:35","2026-04-29 15:49:35"
2118,9,33,"2026-04-06","09:00","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:49:53","2026-04-29 15:49:53"
2119,9,241,"2026-04-06","08:25","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:50:13","2026-04-29 15:50:13"
2128,9,32,"2026-04-07","08:45","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:55:03","2026-04-29 15:55:03"
2129,9,33,"2026-04-07","08:55","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:55:26","2026-04-29 15:55:26"
2122,9,243,"2026-04-06","08:25","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:51:21","2026-04-29 15:51:21"
2123,9,242,"2026-04-06","08:25","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:51:37","2026-04-29 15:51:37"
2130,7,18,"2026-04-18","06:15","17:30",802,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 15:55:48","2026-04-29 15:55:48"
2131,9,241,"2026-04-07","08:05","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:55:51","2026-04-29 15:55:51"
2126,9,25,"2026-04-07","08:50","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:53:04","2026-04-29 15:53:04"
2127,9,31,"2026-04-07","08:20","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:54:17","2026-04-29 15:54:17"
2132,9,242,"2026-04-07","08:05","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:56:06","2026-04-29 15:56:06"
2133,9,243,"2026-04-07","08:05","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 15:56:24","2026-04-29 15:56:24"
2134,7,19,"2026-04-18","08:00","18:10",1085,"time_based",2.5,"AROGYA A4 Images single side				",0,0,"2026-04-29 15:56:31","2026-04-29 15:56:31"
2135,7,20,"2026-04-18","07:30","17:30",646,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 15:57:16","2026-04-29 15:57:16"
2136,7,21,"2026-04-18","07:30","17:30",827,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 15:58:09","2026-04-29 15:58:09"
2137,7,20,"2026-04-19","07:30","17:30",1503,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 16:02:17","2026-04-29 16:02:17"
2138,7,21,"2026-04-19","07:30","17:30",1501,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 16:03:03","2026-04-29 16:03:03"
2139,7,18,"2026-04-20","06:15","17:30",1036,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 16:04:31","2026-04-29 16:04:31"
2140,7,19,"2026-04-20","08:00","18:10",1025,"time_based",2.5,"AROGYA A4 Images single side				",0,0,"2026-04-29 16:05:24","2026-04-29 16:05:24"
2141,7,20,"2026-04-20","07:30","17:30",0,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 16:06:07","2026-04-29 16:06:07"
2142,7,21,"2026-04-20","07:30","17:30",0,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-29 16:07:15","2026-04-29 16:07:15"
2143,9,24,"2026-04-08","09:10","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 16:11:15","2026-04-29 16:11:15"
2144,9,25,"2026-04-08","08:35","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 16:11:46","2026-04-29 16:11:46"
2145,9,31,"2026-04-08","07:51","04:15",0,"time_based",3.6,"Inserting 'C'Forms ",0,0,"2026-04-29 16:12:02","2026-04-29 16:12:02"
2146,7,18,"2026-04-21","06:15","17:30",1013,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-29 16:12:13","2026-04-29 16:12:13"
